user_id,account_age_days,transaction_amount,transaction_hour,payment_method,is_international,device_type,transactions_last_1h,transactions_last_24h,previous_fraud_flag,is_fraud
1284,768,186.88,7,mpesa,0,mobile,1,2,0,0
1062,793,16.74,13,card,0,desktop,0,7,0,0
2002,304,10.17,17,paypal,0,desktop,0,5,1,1
1661,833,2.53,8,paypal,0,desktop,1,4,0,0
3713,437,118.9,21,paypal,0,mobile,1,6,0,0
3203,323,119.2,8,mpesa,0,desktop,0,5,0,0
4953,502,520.34,3,mpesa,0,desktop,2,2,0,0
2492,858,60.91,2,card,0,mobile,2,5,0,0
4120,914,48.4,13,paypal,1,mobile,3,9,0,0
1966,393,117.52,13,mpesa,0,mobile,2,10,0,0
1848,806,209.57,20,mpesa,0,desktop,2,8,1,0
2107,599,331.32,15,card,0,mobile,2,8,0,0
4432,149,195.02,4,paypal,0,mobile,4,3,0,0
1688,761,66.76,19,paypal,0,desktop,1,3,0,0
1147,833,120.91,22,card,1,mobile,4,2,1,1
4701,405,232.8,23,card,0,mobile,0,6,1,1
1341,283,80.94,14,card,0,mobile,3,9,0,0
3523,362,29.31,20,card,0,mobile,2,7,0,0
2086,379,22.32,8,paypal,0,desktop,2,4,0,0
2724,198,0.02,6,paypal,0,mobile,2,6,0,0
2383,556,152.0,12,card,0,desktop,2,5,0,0
3608,356,14.13,22,mpesa,0,mobile,1,6,0,0
1326,540,33.54,7,mpesa,0,desktop,1,5,0,0
2792,429,42.44,11,paypal,0,desktop,0,4,0,0
2759,17,98.62,3,paypal,0,mobile,2,2,0,0
4212,639,60.89,15,card,1,mobile,1,3,0,1
1989,379,134.75,5,mpesa,1,mobile,1,6,0,1
3262,680,6.87,4,paypal,0,desktop,2,2,0,0
3482,506,15.88,0,mpesa,0,desktop,0,6,0,0
4962,756,82.99,13,card,0,mobile,3,5,0,0
1951,899,49.31,8,paypal,0,desktop,3,7,1,0
1722,76,42.09,17,paypal,1,mobile,0,9,0,0
4389,231,8.33,5,mpesa,1,mobile,2,5,0,0
3079,716,271.28,14,mpesa,0,mobile,1,4,0,0
3717,962,141.25,15,paypal,0,mobile,0,8,0,0
3332,248,15.56,7,mpesa,0,desktop,1,6,0,0
4376,302,8.07,18,mpesa,0,mobile,1,5,0,0
1428,726,442.06,4,card,0,desktop,1,3,0,0
2500,215,137.17,13,mpesa,0,mobile,1,10,0,0
1285,158,64.84,6,paypal,0,mobile,1,6,0,0
4215,69,145.17,3,card,0,desktop,2,6,0,0
4495,393,169.43,20,paypal,0,desktop,1,9,0,0
4090,85,181.67,0,card,1,mobile,1,6,0,0
3065,267,77.98,3,card,0,mobile,5,7,0,0
1768,69,67.43,13,mpesa,1,desktop,1,6,1,1
3637,611,1.33,22,mpesa,1,desktop,0,6,0,0
2394,347,313.35,15,paypal,0,desktop,3,6,0,0
4246,962,110.95,6,mpesa,0,mobile,1,7,0,0
4057,728,27.25,9,card,0,mobile,1,8,0,0
1193,927,302.49,9,mpesa,0,mobile,0,6,0,0
3549,673,295.72,3,paypal,0,mobile,1,4,0,0
1987,423,543.21,11,card,1,desktop,1,5,0,0
2136,606,248.63,5,paypal,0,desktop,4,7,0,1
3161,174,733.47,12,mpesa,0,desktop,0,3,0,0
4293,677,33.67,20,card,1,desktop,0,5,0,0
2701,115,221.61,0,paypal,0,desktop,2,6,0,0
1946,220,207.81,7,mpesa,0,desktop,3,10,0,0
1830,956,31.51,22,mpesa,0,mobile,3,5,0,0
4715,31,12.44,15,paypal,0,mobile,1,5,0,0
2920,523,466.02,4,card,0,desktop,2,6,0,1
4335,343,42.12,6,paypal,0,desktop,0,3,0,0
3972,377,245.65,2,mpesa,0,mobile,0,4,0,0
1054,130,0.5,23,paypal,0,desktop,3,8,0,0
4942,617,2.55,20,mpesa,0,mobile,0,5,0,0
4714,539,75.25,1,card,0,mobile,1,5,0,0
1799,739,32.73,1,paypal,0,desktop,0,7,0,0
1777,2,140.48,19,card,0,desktop,3,5,0,0
2481,871,100.04,22,paypal,0,mobile,0,6,0,0
2901,101,9.68,9,mpesa,0,mobile,1,4,0,0
3209,533,21.3,19,card,0,desktop,2,4,0,0
4451,58,58.93,8,mpesa,0,mobile,2,1,0,0
3134,389,24.64,17,paypal,1,desktop,2,6,0,0
1054,692,188.55,5,mpesa,0,mobile,0,9,0,0
4547,941,64.56,19,paypal,0,desktop,2,3,0,0
2823,341,11.77,5,card,0,mobile,0,4,0,0
2201,861,79.48,9,mpesa,1,desktop,2,2,0,0
4462,20,11.43,8,mpesa,0,desktop,3,5,0,0
4420,255,16.56,8,paypal,0,desktop,0,7,0,0
4079,317,32.87,2,paypal,0,desktop,0,5,0,0
1832,38,235.53,11,paypal,0,desktop,3,4,0,0
1312,660,310.21,10,card,0,mobile,1,5,0,0
3806,537,210.02,13,mpesa,1,mobile,1,8,0,0
2858,386,48.79,18,paypal,0,desktop,1,8,1,0
3007,633,38.17,9,paypal,0,mobile,0,5,0,0
3006,928,95.6,18,mpesa,0,mobile,1,8,0,0
3490,26,153.55,4,card,0,desktop,3,7,0,0
2790,454,601.99,21,mpesa,0,mobile,0,7,0,0
1327,681,16.93,8,paypal,0,mobile,1,8,0,0
4125,323,6.07,0,mpesa,0,mobile,1,6,0,0
3808,737,142.24,14,paypal,1,desktop,1,1,0,0
4310,513,214.22,23,paypal,0,mobile,2,6,1,0
4300,819,224.77,3,mpesa,0,mobile,1,10,0,0
3626,773,136.16,6,mpesa,0,desktop,2,9,0,0
4122,13,369.53,5,card,0,mobile,0,11,0,1
4680,915,85.85,14,paypal,0,desktop,0,6,0,0
4675,908,294.15,5,paypal,0,mobile,0,4,0,0
4054,560,412.34,6,paypal,0,desktop,2,4,0,0
2287,921,225.4,19,paypal,0,desktop,1,3,0,0
4489,825,44.49,21,paypal,0,desktop,1,4,0,0
4874,371,26.21,2,mpesa,0,mobile,0,4,0,0
3143,291,95.32,20,paypal,0,desktop,2,6,0,0
2111,332,72.4,12,mpesa,0,mobile,2,10,0,0
4149,606,252.21,1,card,1,mobile,2,5,0,0
2311,261,12.65,2,paypal,0,mobile,2,9,0,0
4191,994,35.77,12,card,0,mobile,2,4,0,0
3861,790,167.22,8,mpesa,1,desktop,1,7,0,0
3538,871,11.98,21,mpesa,0,desktop,3,5,0,0
4983,205,46.41,18,card,0,desktop,3,3,0,0
1451,697,58.76,17,paypal,0,mobile,1,11,0,0
2523,687,116.93,4,mpesa,1,desktop,4,9,0,1
1164,950,20.66,9,mpesa,0,mobile,0,2,0,0
1181,387,236.45,13,mpesa,0,mobile,2,8,0,0
3516,892,71.21,20,mpesa,0,desktop,0,5,0,0
1909,821,298.7,16,mpesa,0,desktop,1,5,0,0
3782,468,75.7,2,mpesa,0,mobile,2,13,0,0
1822,415,38.6,6,card,0,mobile,2,9,0,0
1943,69,18.35,8,paypal,0,desktop,2,10,0,0
3001,472,0.45,4,paypal,1,desktop,2,9,0,0
3054,104,91.15,3,paypal,0,desktop,0,3,0,0
1329,758,13.6,2,paypal,0,mobile,0,8,0,0
1774,161,59.66,12,card,0,mobile,1,5,0,0
4744,200,106.78,8,card,0,desktop,2,5,0,0
3198,216,38.7,22,paypal,0,mobile,1,7,0,0
4156,946,23.12,6,mpesa,1,mobile,0,3,0,0
1146,212,178.85,7,paypal,0,desktop,2,4,0,0
4695,508,352.02,9,mpesa,0,desktop,0,8,0,0
4452,16,12.7,0,mpesa,1,mobile,2,3,0,0
1914,498,20.29,19,card,0,mobile,3,9,0,0
2571,884,386.3,20,mpesa,1,desktop,1,8,0,0
2308,332,4.62,20,card,1,desktop,1,7,0,1
3747,717,456.02,0,paypal,0,desktop,1,8,0,0
1081,877,0.56,18,card,0,desktop,2,5,0,0
1513,551,248.26,1,mpesa,1,desktop,2,2,0,0
2920,601,44.06,11,mpesa,0,mobile,5,10,0,0
3862,942,334.82,22,mpesa,0,desktop,2,5,0,0
3756,256,45.74,12,paypal,0,desktop,1,5,1,0
2939,992,127.46,13,card,0,mobile,1,2,0,0
4594,766,10.01,4,paypal,0,desktop,1,8,0,0
1745,728,33.3,2,card,1,mobile,2,5,1,1
4070,880,178.3,23,paypal,1,desktop,4,6,0,0
2409,815,90.27,16,paypal,1,mobile,2,6,0,0
1706,172,315.68,0,mpesa,0,mobile,0,7,0,0
1470,649,67.19,13,paypal,0,desktop,2,6,0,0
4190,498,244.65,5,paypal,0,desktop,1,5,0,0
1395,471,71.51,16,card,0,mobile,1,5,0,0
2555,384,465.02,3,paypal,0,mobile,0,3,0,0
3308,690,385.77,5,mpesa,0,desktop,2,4,0,0
1804,589,47.9,0,paypal,1,mobile,1,4,0,0
1933,700,260.51,8,card,0,mobile,0,7,0,0
2279,507,225.76,3,card,0,mobile,3,11,0,0
2757,992,28.39,8,paypal,0,desktop,1,3,0,0
1904,527,117.47,8,paypal,0,mobile,0,5,0,0
4297,804,9.06,21,card,0,desktop,2,8,0,0
2076,831,217.47,12,mpesa,0,mobile,2,3,0,0
3987,325,23.02,22,paypal,0,mobile,2,8,0,0
2890,214,8.81,16,mpesa,1,desktop,4,11,0,0
2523,208,61.34,20,mpesa,0,desktop,2,11,0,0
4577,169,103.22,2,paypal,0,desktop,4,9,0,0
3901,330,231.65,5,mpesa,0,mobile,4,7,0,0
2387,280,439.08,19,card,0,mobile,0,6,0,0
2303,978,69.47,14,mpesa,0,desktop,3,4,0,0
1592,305,7.48,13,card,0,mobile,1,5,0,0
3761,146,165.93,12,paypal,0,desktop,2,10,0,0
4229,775,99.94,8,mpesa,0,mobile,3,6,0,0
3679,516,71.28,22,card,0,desktop,2,4,0,0
3106,90,44.4,14,card,0,desktop,2,6,0,0
4798,453,83.75,13,paypal,0,mobile,1,3,0,0
1127,60,49.62,3,mpesa,0,desktop,1,5,0,0
1735,311,169.77,10,card,0,desktop,1,6,0,0
3768,528,94.2,21,card,0,desktop,0,5,0,0
4953,227,251.32,1,paypal,0,desktop,2,7,0,0
4186,474,94.11,15,mpesa,0,desktop,1,10,0,0
4280,978,32.66,18,mpesa,1,mobile,4,7,0,0
3573,541,228.53,15,card,0,desktop,1,7,0,0
1520,663,97.76,6,mpesa,0,mobile,1,7,0,0
3599,757,27.81,10,mpesa,0,desktop,1,7,0,0
1236,782,117.22,11,mpesa,0,mobile,0,8,0,0
2304,79,53.13,3,mpesa,0,desktop,1,8,0,0
4430,433,223.26,15,mpesa,1,mobile,1,5,0,0
4272,801,72.46,15,mpesa,0,desktop,3,6,0,0
2781,153,155.55,6,mpesa,1,desktop,1,11,0,0
2301,789,12.05,12,card,0,mobile,1,4,0,0
4306,401,60.51,4,card,0,mobile,2,9,0,0
3541,279,490.66,0,mpesa,1,mobile,1,12,0,0
3051,57,198.32,4,mpesa,0,desktop,1,4,1,1
3713,977,20.91,21,paypal,0,mobile,0,3,0,0
1441,186,39.05,13,card,1,desktop,0,10,0,0
3076,398,48.02,10,paypal,1,mobile,1,9,0,0
4180,605,126.1,1,card,0,desktop,1,5,0,0
3657,788,169.76,23,paypal,1,desktop,1,3,0,0
4798,158,166.13,17,paypal,0,mobile,3,5,0,0
1804,787,85.57,14,paypal,0,desktop,0,6,0,0
1074,693,199.81,13,card,0,desktop,3,6,0,0
3885,359,68.95,12,card,1,mobile,0,7,1,1
4217,440,15.87,1,mpesa,0,mobile,1,9,0,0
3175,589,99.74,18,card,0,mobile,1,4,0,0
4924,466,365.14,7,card,0,mobile,2,2,0,0
3089,663,189.0,21,card,0,mobile,3,7,0,0
2379,446,103.73,16,card,0,desktop,0,11,0,0
1040,750,124.89,14,mpesa,0,desktop,0,6,0,0
3981,801,320.08,19,mpesa,0,desktop,1,10,0,0
3081,743,67.11,20,card,0,desktop,2,8,0,0
4088,488,48.31,13,paypal,0,mobile,3,4,0,0
2700,530,453.94,2,paypal,0,mobile,2,8,0,1
4224,73,238.92,16,card,0,desktop,0,3,0,0
4045,929,46.82,2,mpesa,0,desktop,1,6,0,0
2401,928,74.79,12,paypal,0,desktop,2,6,0,0
1587,701,64.35,17,mpesa,0,desktop,2,3,0,0
2622,950,19.37,0,mpesa,0,desktop,3,6,0,0
4700,17,379.9,6,paypal,0,mobile,0,5,0,1
4945,531,62.16,22,card,1,desktop,0,5,0,0
1341,731,249.85,4,mpesa,0,desktop,2,7,0,0
3074,326,25.19,1,paypal,1,desktop,2,7,0,0
4896,995,95.25,16,mpesa,0,desktop,1,7,0,0
4358,632,2.91,20,paypal,0,mobile,2,5,0,0
1645,613,173.38,9,card,0,mobile,2,4,0,0
1730,546,104.36,3,card,0,desktop,3,6,0,0
1167,596,117.89,8,card,0,desktop,0,8,0,0
1609,921,6.37,20,mpesa,0,mobile,0,3,0,0
3315,708,28.44,10,card,0,mobile,2,5,0,0
2772,842,9.27,11,card,0,mobile,2,7,0,0
3040,202,40.92,11,card,0,desktop,2,4,0,0
3868,344,118.48,17,card,0,desktop,0,3,0,0
1454,853,100.22,3,paypal,0,desktop,0,8,0,0
3953,523,113.66,8,paypal,0,desktop,3,3,0,0
2708,859,95.62,7,mpesa,1,desktop,1,8,0,0
4472,400,38.26,18,paypal,0,desktop,0,3,1,0
3969,218,33.65,23,paypal,0,desktop,2,1,1,0
4028,445,17.69,12,paypal,0,desktop,1,4,0,0
4547,765,226.91,1,paypal,0,desktop,1,10,0,0
1701,222,115.0,18,paypal,0,desktop,1,8,0,0
3681,383,24.77,13,card,0,desktop,3,9,0,0
4629,881,23.41,4,mpesa,0,mobile,2,2,0,0
2599,592,247.66,9,paypal,1,mobile,2,5,0,0
1129,7,162.92,23,paypal,0,desktop,0,11,0,1
4067,272,129.25,16,mpesa,0,desktop,1,5,0,0
2845,739,62.68,19,paypal,1,desktop,0,5,0,0
2386,16,36.45,15,paypal,0,mobile,1,4,0,0
4776,424,466.19,16,mpesa,1,desktop,1,12,0,0
3866,524,191.49,0,card,0,desktop,2,3,0,0
1692,803,43.11,20,card,0,desktop,1,1,0,0
4363,753,225.72,21,mpesa,0,mobile,1,5,0,0
2394,21,170.72,14,card,0,desktop,3,4,0,1
1793,690,42.3,16,card,1,mobile,0,6,0,0
1028,939,66.73,10,card,0,desktop,0,7,0,0
1148,228,24.69,21,card,0,mobile,2,8,0,0
4850,785,14.13,4,paypal,0,mobile,1,5,0,0
2319,288,153.95,3,mpesa,0,desktop,3,4,0,0
3058,809,37.36,20,card,0,desktop,0,4,0,0
4583,134,205.82,23,card,0,mobile,1,3,0,0
3723,984,651.38,8,mpesa,1,desktop,1,3,0,0
2136,283,9.57,15,paypal,0,mobile,0,8,0,0
1186,404,76.87,11,card,0,mobile,2,7,1,0
3854,665,194.38,17,card,0,desktop,1,5,0,0
3791,66,186.68,21,paypal,0,mobile,2,7,0,0
2250,649,171.25,2,mpesa,0,mobile,3,9,0,0
2333,604,51.51,14,card,0,mobile,1,2,0,0
1097,437,72.58,17,card,0,desktop,2,6,0,0
1054,829,108.45,11,mpesa,0,desktop,2,6,0,0
3670,934,437.69,12,paypal,0,mobile,0,4,0,0
3711,259,47.62,0,mpesa,0,desktop,2,4,0,0
1757,980,307.9,3,card,0,desktop,3,9,0,0
1405,966,37.66,7,paypal,0,desktop,2,3,0,0
3116,103,542.0,18,paypal,0,mobile,5,11,0,1
4383,993,133.14,20,paypal,0,desktop,1,10,0,0
2312,567,74.73,20,mpesa,1,desktop,0,2,0,1
2785,769,114.04,4,mpesa,0,desktop,0,9,0,0
4619,101,38.18,10,mpesa,0,mobile,2,6,1,0
1750,198,38.45,23,card,0,desktop,2,4,0,0
4219,813,14.46,23,mpesa,0,desktop,3,11,0,0
4538,226,14.53,16,paypal,0,mobile,1,7,0,0
2762,943,51.26,16,card,0,desktop,0,9,0,0
4315,463,172.69,1,card,0,desktop,2,6,0,0
4562,237,112.37,23,card,0,desktop,1,6,0,0
4920,26,12.99,0,paypal,0,mobile,4,5,0,1
4005,121,229.46,3,mpesa,0,desktop,1,4,0,0
4578,910,110.37,8,paypal,0,mobile,1,7,0,0
1364,506,388.86,1,mpesa,0,desktop,2,8,0,0
3026,182,133.11,2,card,1,mobile,1,4,0,0
1481,711,23.11,5,card,0,desktop,4,3,0,0
3248,814,77.05,12,paypal,0,mobile,0,1,0,0
1153,767,125.46,14,mpesa,0,mobile,1,5,0,0
4521,634,3.44,10,card,0,desktop,2,1,0,0
2524,543,1.8,9,paypal,0,mobile,4,5,0,0
3120,984,16.63,2,paypal,0,desktop,2,3,0,0
3760,315,34.79,19,mpesa,0,mobile,1,4,0,0
3343,991,67.36,8,mpesa,0,desktop,1,2,0,0
2040,797,80.2,9,mpesa,0,mobile,5,8,0,0
2664,618,17.82,20,card,0,desktop,0,2,0,0
2240,736,134.28,22,paypal,0,mobile,2,9,0,0
1060,273,108.8,23,mpesa,0,mobile,1,6,0,0
1938,910,41.86,22,paypal,0,desktop,1,9,0,0
2639,232,1.65,11,card,0,desktop,2,4,0,0
3089,420,9.7,7,card,0,mobile,5,6,0,0
1024,768,59.65,20,mpesa,1,mobile,0,7,0,0
2062,442,20.06,20,card,0,mobile,3,5,0,0
4874,496,56.75,20,paypal,1,mobile,1,3,0,0
1130,24,118.72,16,paypal,0,desktop,0,8,0,1
4569,109,95.09,21,card,0,desktop,1,7,0,0
2252,703,31.55,4,card,0,mobile,2,3,0,0
1107,502,50.56,23,card,0,desktop,2,3,0,0
1171,859,114.24,7,paypal,0,desktop,2,5,0,0
2458,25,236.67,17,card,0,mobile,2,5,0,1
4549,187,167.91,10,mpesa,0,mobile,0,11,0,0
1101,288,96.73,21,mpesa,0,mobile,2,5,0,0
3913,628,53.99,9,paypal,0,desktop,0,11,0,0
3571,338,54.51,14,card,0,desktop,0,1,0,0
3322,878,253.85,5,card,0,mobile,1,5,0,0
2636,914,4.8,18,card,0,mobile,0,8,0,0
4115,37,530.57,16,mpesa,0,mobile,4,7,0,1
3864,794,131.01,22,mpesa,0,desktop,2,8,0,0
4004,137,137.16,9,mpesa,1,mobile,1,6,0,0
2040,508,4.65,4,mpesa,0,desktop,0,9,0,0
1329,227,111.63,15,mpesa,1,desktop,0,7,0,0
4640,320,79.58,11,paypal,0,desktop,3,3,0,0
4894,840,13.42,20,paypal,1,mobile,0,7,0,0
2520,916,39.07,23,card,0,desktop,2,2,0,0
4886,182,265.22,4,card,1,desktop,0,5,0,1
1011,874,95.82,20,mpesa,0,desktop,2,7,0,0
2341,86,64.01,0,card,0,mobile,1,7,0,0
4663,467,9.06,1,paypal,0,mobile,0,4,0,0
1215,926,150.26,4,paypal,0,desktop,3,5,0,0
1338,53,145.62,22,card,0,desktop,1,7,1,0
2799,860,114.24,18,mpesa,0,desktop,0,8,0,0
3708,867,85.67,14,paypal,1,desktop,4,6,0,0
4152,235,68.25,0,card,0,desktop,2,3,0,0
2750,959,107.95,10,mpesa,0,mobile,1,1,0,0
2508,779,31.89,17,card,0,desktop,1,4,0,0
3421,799,340.15,2,mpesa,0,mobile,0,8,0,0
4023,433,106.64,8,mpesa,0,mobile,0,7,1,0
1709,496,44.74,23,paypal,0,desktop,1,4,0,0
2223,999,71.67,3,paypal,1,desktop,0,5,0,0
4608,100,196.59,23,card,0,desktop,0,6,0,0
3513,990,21.15,12,card,0,mobile,0,6,0,0
2112,599,41.58,8,mpesa,0,desktop,2,5,0,0
2291,403,136.55,2,paypal,0,mobile,0,2,0,0
4726,396,45.49,15,mpesa,0,desktop,4,2,0,0
4642,527,188.72,21,mpesa,0,desktop,2,3,0,0
4993,415,16.77,7,mpesa,0,mobile,2,5,0,0
1488,939,172.6,6,mpesa,0,desktop,0,5,0,0
4948,613,8.5,22,mpesa,0,mobile,1,4,0,0
2561,677,1.52,16,mpesa,0,desktop,0,6,0,0
1046,463,274.2,15,card,0,mobile,1,8,0,0
4359,541,104.48,20,paypal,0,mobile,3,4,0,0
1777,626,52.03,21,paypal,0,desktop,0,11,0,0
2039,619,31.77,17,mpesa,0,desktop,2,3,0,0
1710,922,115.13,15,mpesa,0,desktop,2,6,0,0
1400,364,85.36,14,mpesa,1,mobile,1,7,0,0
4990,130,573.51,1,paypal,0,desktop,2,9,0,0
2817,84,490.48,19,paypal,0,desktop,3,8,0,0
4028,271,120.95,3,mpesa,0,desktop,4,2,0,0
4157,244,70.19,4,paypal,1,mobile,1,5,0,0
1249,388,81.07,6,mpesa,0,mobile,1,6,0,0
1390,214,137.67,14,mpesa,0,mobile,2,7,0,0
4853,818,12.85,16,mpesa,0,desktop,2,4,0,0
1334,166,47.76,9,card,0,mobile,0,8,0,0
1628,791,9.39,19,paypal,0,mobile,0,7,0,0
4590,59,9.14,8,paypal,0,desktop,1,5,0,0
1136,602,26.15,15,paypal,0,desktop,0,8,0,0
3930,883,79.69,23,mpesa,0,desktop,2,6,0,0
3735,843,184.33,2,card,0,desktop,3,4,0,0
4911,924,79.75,21,mpesa,0,mobile,1,5,0,0
2521,504,49.04,8,mpesa,1,mobile,1,9,0,1
1826,706,10.31,7,mpesa,1,mobile,0,8,0,0
1726,123,95.9,22,card,0,mobile,2,3,0,0
2500,648,37.97,6,mpesa,0,desktop,1,9,0,0
3641,413,114.52,16,mpesa,1,mobile,1,7,0,0
4294,139,453.65,4,card,0,desktop,1,6,0,1
1989,229,14.16,6,mpesa,0,desktop,1,5,0,0
3419,274,28.61,12,mpesa,1,mobile,0,5,0,0
1934,439,76.89,17,paypal,0,desktop,4,4,0,0
4042,562,415.37,21,card,0,desktop,1,4,0,0
1401,910,177.31,13,paypal,0,desktop,3,6,0,0
2466,118,274.2,17,mpesa,1,desktop,0,6,0,1
4561,714,48.72,2,card,0,desktop,1,6,0,0
1614,995,579.98,16,card,0,mobile,0,9,0,0
2296,905,13.02,18,mpesa,0,desktop,1,7,0,0
4597,483,6.53,6,paypal,0,mobile,2,6,0,0
2182,395,232.22,20,mpesa,0,desktop,0,3,0,0
4223,703,314.51,3,card,0,desktop,1,6,0,0
4042,876,11.39,14,card,0,mobile,0,6,0,0
3667,460,14.45,23,mpesa,0,mobile,1,5,0,0
3235,835,4.05,7,mpesa,0,desktop,2,8,0,0
4884,693,13.25,15,mpesa,0,mobile,1,3,0,0
2121,935,28.2,0,mpesa,0,mobile,2,2,0,0
1130,78,421.09,15,paypal,0,mobile,3,6,0,0
3852,952,132.26,1,paypal,0,desktop,0,6,0,0
2194,412,180.91,1,paypal,0,mobile,0,5,0,0
3983,75,179.61,7,paypal,0,mobile,1,11,0,0
4033,295,91.91,11,card,0,mobile,3,2,1,0
1182,793,191.64,10,card,0,desktop,1,8,0,0
4030,21,108.7,5,paypal,0,mobile,1,3,0,0
1363,906,45.32,18,mpesa,0,mobile,1,7,0,0
1038,171,98.82,17,card,0,desktop,2,7,0,0
4598,15,91.5,4,mpesa,0,mobile,1,7,0,1
4959,211,208.1,14,paypal,0,desktop,0,4,0,0
3544,560,480.28,7,card,0,desktop,5,4,0,0
4587,86,63.53,5,card,0,desktop,1,3,0,0
2372,149,172.96,11,card,0,mobile,0,3,0,0
4029,700,12.61,18,card,0,mobile,2,9,0,0
1920,372,179.98,11,paypal,0,desktop,1,8,0,0
4468,480,55.71,11,card,0,mobile,1,6,0,0
3769,818,4.82,8,paypal,0,mobile,0,8,1,1
4232,151,54.16,23,card,1,desktop,2,6,0,0
1015,141,113.19,9,paypal,0,mobile,2,7,0,0
1492,69,15.24,21,paypal,0,mobile,4,9,0,0
2449,260,309.3,16,mpesa,0,mobile,0,3,1,0
2131,988,9.7,17,paypal,0,mobile,3,5,0,0
3941,846,319.12,15,mpesa,1,desktop,3,7,0,0
4521,968,147.37,3,card,0,mobile,0,10,0,0
1310,521,48.01,17,mpesa,0,desktop,3,4,0,0
1738,633,59.46,2,paypal,0,desktop,1,7,0,0
4241,371,162.02,15,mpesa,0,desktop,4,4,0,0
1545,419,110.4,13,card,0,mobile,3,4,0,0
3461,101,133.64,23,mpesa,0,desktop,2,3,0,0
1250,661,59.15,8,paypal,0,mobile,1,6,0,0
1758,954,80.29,5,paypal,0,desktop,1,7,0,0
2804,658,551.04,3,card,0,mobile,3,5,0,0
4212,865,28.88,1,card,0,desktop,0,4,0,0
2297,968,64.92,22,mpesa,0,desktop,1,5,0,0
4487,243,41.41,9,card,0,desktop,3,6,0,0
2631,753,173.84,10,paypal,0,desktop,4,5,0,0
4810,512,173.28,6,mpesa,0,desktop,0,8,0,0
2914,849,41.51,4,mpesa,0,desktop,2,7,0,0
4110,555,10.19,3,mpesa,0,desktop,1,7,0,0
1813,95,1.38,5,mpesa,0,desktop,2,7,0,0
1028,226,66.92,1,card,0,desktop,2,5,0,0
1957,518,63.38,1,mpesa,0,mobile,2,3,0,0
3032,214,534.71,15,mpesa,0,mobile,1,9,0,0
1476,718,76.14,22,mpesa,0,mobile,0,10,0,0
1317,67,35.55,22,paypal,0,desktop,1,4,0,0
1244,396,266.22,12,paypal,0,mobile,1,4,0,0
1747,612,81.05,20,card,0,desktop,2,12,0,0
1696,12,109.71,6,paypal,0,mobile,2,5,0,0
1271,237,12.07,4,paypal,0,mobile,1,3,0,0
4511,834,57.93,16,card,0,desktop,0,7,1,0
2771,770,346.37,12,card,0,mobile,1,8,0,0
2262,399,106.85,14,mpesa,0,desktop,1,12,0,0
3424,407,50.68,2,mpesa,0,mobile,1,7,0,0
1265,925,117.91,22,card,0,mobile,1,2,0,0
3973,849,289.5,3,mpesa,0,mobile,3,4,0,0
1920,480,38.42,14,mpesa,0,desktop,3,5,0,0
4430,647,84.41,17,mpesa,0,mobile,3,9,0,0
1339,222,382.4,2,card,0,desktop,4,6,0,0
1388,156,22.71,6,paypal,0,mobile,1,4,0,0
3624,654,152.61,7,paypal,1,mobile,0,3,0,0
4760,428,114.38,10,card,0,desktop,2,7,0,0
3050,158,136.61,21,card,1,desktop,2,4,0,0
4500,977,51.92,8,mpesa,0,mobile,1,6,0,0
2165,416,45.2,19,card,0,mobile,0,4,0,0
1375,326,138.32,11,card,0,desktop,0,7,0,0
4741,371,29.13,4,card,0,desktop,2,7,0,0
3033,344,65.3,0,card,0,mobile,2,3,0,0
3371,262,25.02,13,mpesa,0,desktop,2,9,0,0
1145,283,1.0,2,mpesa,0,mobile,2,8,0,0
2981,850,421.02,14,card,0,desktop,1,7,0,0
1292,856,67.81,9,card,1,desktop,0,6,0,0
4736,229,418.21,9,paypal,0,mobile,1,9,0,0
1431,888,18.14,23,paypal,0,mobile,4,2,0,1
1704,280,106.22,2,card,0,mobile,2,2,0,0
3996,870,26.92,5,paypal,0,mobile,1,4,0,0
2998,290,187.32,4,paypal,0,desktop,4,9,0,0
3632,680,183.73,23,mpesa,0,desktop,0,6,0,0
1398,47,14.34,18,mpesa,0,desktop,1,7,0,0
3864,975,291.74,13,mpesa,0,desktop,3,7,0,0
4960,715,25.97,16,paypal,0,desktop,2,7,0,0
4415,214,113.91,11,card,1,mobile,1,7,0,0
1963,758,509.14,8,mpesa,0,mobile,1,6,1,0
4211,24,256.85,2,paypal,0,desktop,0,7,0,0
3234,321,376.38,17,card,1,desktop,3,6,0,0
3041,274,50.34,3,mpesa,0,mobile,1,8,0,0
2828,556,13.39,13,paypal,0,desktop,0,9,0,0
3108,844,25.04,23,mpesa,0,mobile,3,5,0,0
1938,313,83.3,5,paypal,0,desktop,0,6,0,0
4451,363,189.14,14,mpesa,0,desktop,1,5,0,0
1709,668,19.52,16,paypal,0,desktop,2,3,0,0
1806,380,129.36,23,card,0,mobile,1,5,0,0
2463,711,46.91,4,mpesa,0,mobile,2,5,0,0
4390,919,50.08,5,mpesa,0,desktop,3,5,0,0
2325,981,130.14,20,paypal,0,desktop,1,4,0,0
4415,674,75.51,4,card,0,mobile,0,5,0,0
1010,907,200.58,18,card,0,mobile,0,7,0,0
2085,470,20.34,13,mpesa,0,desktop,1,6,0,0
2868,746,187.25,3,paypal,0,mobile,0,9,0,0
